booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,commission_amount,net_room_revenue,number_of_rooms,adults_count,children_count,review_flag,review_reason,revenue_validated,total_revenue_rounded,commission_rounded,net_revenue_rounded,checkin_day_name,checkin_is_weekend,checkin_is_holiday,checkin_season,net_realized_revenue,True_Room_Revenue,Penalty_Revenue
RES-10110,GST-5874,45651,45659,45662,RT_SUT,RC_NONREF,CH_BKG,SEG_TRA,Checked-Out,14535,2180.25,12354.75,1,1,0,OK,,PASS,14535,2180.25,12354.75,Thursday,FALSE,FALSE,High Season,14535,14535,0
RES-10111,GST-7930,45598,45659,45661,RT_STD,RC_CORP,CH_DIR,SEG_GRP,Checked-Out,3872,0,3872,1,2,1,OK,,PASS,3872,0,3872,Thursday,FALSE,FALSE,High Season,3872,3872,0
RES-10112,GST-5274,45652,45659,45660,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1776.5,319.77,1456.73,1,1,0,OK,,PASS,1776.5,319.77,1456.73,Thursday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-10113,GST-6457,45658,45659,45661,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,3553,639.54,2913.46,1,3,0,OK,,PASS,3553,639.54,2913.46,Thursday,FALSE,FALSE,High Season,3553,3553,0
RES-10114,GST-5597,45658,45659,45661,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,3553,639.54,2913.46,1,3,0,OK,,PASS,3553,639.54,2913.46,Thursday,FALSE,FALSE,High Season,3553,3553,0
RES-10115,GST-6760,45659,45659,45661,RT_DLX,RC_CORP,CH_BKG,SEG_GRP,Checked-Out,5852,877.8,4974.2,1,2,0,OK,,PASS,5852,877.8,4974.2,Thursday,FALSE,FALSE,High Season,5852,5852,0
RES-10116,GST-6256,45627,45659,45662,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,1,2,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10117,GST-7326,45658,45659,45660,RT_STD,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,1870,0,1870,1,1,0,OK,,PASS,1870,0,1870,Thursday,FALSE,FALSE,High Season,1870,1870,0
RES-10118,GST-8214,45641,45659,45661,RT_DLX,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,5652.5,847.88,4804.62,1,2,0,OK,,PASS,5652.5,847.88,4804.62,Thursday,FALSE,FALSE,High Season,5652.5,5652.5,0
RES-10119,GST-7953,45643,45659,45661,RT_STD,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,3740,0,3740,1,1,0,OK,,PASS,3740,0,3740,Thursday,FALSE,FALSE,High Season,3740,3740,0
RES-10120,GST-8151,45648,45659,45662,RT_DLX,RC_NONREF,CH_EXP,SEG_TRA,Checked-Out,8478.75,1526.17,6952.58,1,2,0,OK,,PASS,8478.75,1526.17,6952.58,Thursday,FALSE,FALSE,High Season,8478.75,8478.75,0
RES-10121,GST-7583,45638,45659,45661,RT_STD,RC_PROMO,CH_WLK,SEG_BUS,Checked-Out,3960,0,3960,1,1,1,OK,,PASS,3960,0,3960,Thursday,FALSE,FALSE,High Season,3960,3960,0
RES-10122,GST-8200,45651,45659,45660,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,1881,338.58,1542.42,1,2,0,OK,,PASS,1881,338.58,1542.42,Thursday,FALSE,FALSE,High Season,1881,1881,0
RES-10123,GST-8109,45645,45659,45661,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,3553,532.95,3020.05,1,2,0,OK,,PASS,3553,532.95,3020.05,Thursday,FALSE,FALSE,High Season,3553,3553,0
RES-10124,GST-6501,45610,45659,45660,RT_STD,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,1870,0,1870,1,1,0,OK,,PASS,1870,0,1870,Thursday,FALSE,FALSE,High Season,1870,1870,0
RES-10125,GST-8855,45659,45659,45661,RT_DLX,RC_RACK,CH_BKG,SEG_LEI,Checked-Out,6650,997.5,5652.5,1,2,2,OK,,PASS,6650,997.5,5652.5,Thursday,FALSE,FALSE,High Season,6650,6650,0
RES-10126,GST-6542,45656,45659,45661,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,3553,639.54,2913.46,1,2,0,OK,,PASS,3553,639.54,2913.46,Thursday,FALSE,FALSE,High Season,3553,3553,0
RES-10127,GST-7598,45654,45659,45660,RT_STD,RC_CORP,CH_WLK,SEG_LEI,Cancelled,0,0,0,1,3,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10128,GST-8829,45650,45659,45661,RT_DLX,RC_PROMO,CH_DIR,SEG_TRA,Checked-Out,6300,0,6300,1,2,0,OK,,PASS,6300,0,6300,Thursday,FALSE,FALSE,High Season,6300,6300,0
RES-10129,GST-6508,45647,45659,45660,RT_DLX,RC_PROMO,CH_BKG,SEG_LEI,Cancelled,0,0,0,1,2,1,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10130,GST-6636,45658,45659,45662,RT_STD,RC_CORP,CH_COR,SEG_GRP,Checked-Out,5808,580.8,5227.2,1,2,2,OK,,PASS,5808,580.8,5227.2,Thursday,FALSE,FALSE,High Season,5808,5808,0
RES-10131,GST-8105,45627,45659,45660,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,2992.5,538.65,2453.85,1,1,1,OK,,PASS,2992.5,538.65,2453.85,Thursday,FALSE,FALSE,High Season,2992.5,2992.5,0
RES-10132,GST-6261,45655,45659,45663,RT_STD,RC_RACK,CH_DIR,SEG_LEI,Cancelled,0,0,0,1,2,1,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10133,GST-5700,45652,45659,45661,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10134,GST-8290,45652,45659,45662,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,5329.5,959.31,4370.19,1,2,1,OK,,PASS,5329.5,959.31,4370.19,Thursday,FALSE,FALSE,High Season,5329.5,5329.5,0
RES-10135,GST-5922,45595,45659,45660,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,2090,376.2,1713.8,1,1,0,OK,,PASS,2090,376.2,1713.8,Thursday,FALSE,FALSE,High Season,2090,2090,0
RES-10136,GST-5714,45645,45659,45660,RT_STD,RC_NONREF,CH_BKG,SEG_GRP,Checked-Out,1776.5,266.47,1510.03,1,2,0,OK,,PASS,1776.5,266.47,1510.03,Thursday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-10137,GST-8490,45585,45659,45660,RT_DLX,RC_CORP,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,1,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10138,GST-6185,45626,45659,45660,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10139,GST-5923,45638,45659,45661,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,3762,677.16,3084.84,1,2,0,OK,,PASS,3762,677.16,3084.84,Thursday,FALSE,FALSE,High Season,3762,3762,0
RES-10140,GST-8474,45654,45659,45661,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,3762,677.16,3084.84,1,3,0,OK,,PASS,3762,677.16,3084.84,Thursday,FALSE,FALSE,High Season,3762,3762,0
RES-10141,GST-5367,45658,45659,45660,RT_DLX,RC_PROMO,CH_BKG,SEG_GRP,Checked-Out,2992.5,448.88,2543.62,1,2,0,OK,,PASS,2992.5,448.88,2543.62,Thursday,FALSE,FALSE,High Season,2992.5,2992.5,0
RES-10142,GST-6333,45643,45659,45660,RT_DLX,RC_CORP,CH_EXP,SEG_BUS,Checked-Out,2926,526.68,2399.32,1,2,0,OK,,PASS,2926,526.68,2399.32,Thursday,FALSE,FALSE,High Season,2926,2926,0
RES-10143,GST-8049,45644,45659,45660,RT_DLX,RC_CORP,CH_EXP,SEG_GRP,Checked-Out,2926,526.68,2399.32,1,2,0,OK,,PASS,2926,526.68,2399.32,Thursday,FALSE,FALSE,High Season,2926,2926,0
RES-10144,GST-8628,45622,45659,45660,RT_STD,RC_PROMO,CH_DIR,SEG_LEI,Checked-Out,1980,0,1980,1,2,1,OK,,PASS,1980,0,1980,Thursday,FALSE,FALSE,High Season,1980,1980,0
RES-10145,GST-7703,45656,45659,45662,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,1,1,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10146,GST-7640,45641,45659,45662,RT_SUT,RC_PROMO,CH_EXP,SEG_TRA,Checked-Out,15390,2770.2,12619.8,1,3,0,OK,,PASS,15390,2770.2,12619.8,Thursday,FALSE,FALSE,High Season,15390,15390,0
RES-10147,GST-8886,45632,45659,45660,RT_SUT,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,4845,872.1,3972.9,1,1,1,OK,,PASS,4845,872.1,3972.9,Thursday,FALSE,FALSE,High Season,4845,4845,0
RES-10148,GST-6377,45598,45659,45661,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Cancelled,0,0,0,1,2,2,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10149,GST-7577,45647,45659,45662,RT_DLX,RC_PROMO,CH_EXP,SEG_GRP,Checked-Out,8977.5,1615.95,7361.55,1,1,1,OK,,PASS,8977.5,1615.95,7361.55,Thursday,FALSE,FALSE,High Season,8977.5,8977.5,0
RES-10150,GST-7828,45593,45659,45660,RT_STD,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,1776.5,319.77,1456.73,1,2,0,OK,,PASS,1776.5,319.77,1456.73,Thursday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-10151,GST-6770,45658,45659,45660,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,1776.5,266.47,1510.03,1,1,1,OK,,PASS,1776.5,266.47,1510.03,Thursday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-10152,GST-8532,45652,45659,45660,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1881,282.15,1598.85,1,1,0,OK,,PASS,1881,282.15,1598.85,Thursday,FALSE,FALSE,High Season,1881,1881,0
RES-10153,GST-7105,45634,45659,45660,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1776.5,319.77,1456.73,1,2,0,OK,,PASS,1776.5,319.77,1456.73,Thursday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-10154,GST-6210,45630,45659,45661,RT_DLX,RC_CORP,CH_BKG,SEG_LEI,Checked-Out,5852,877.8,4974.2,1,2,0,OK,,PASS,5852,877.8,4974.2,Thursday,FALSE,FALSE,High Season,5852,5852,0
RES-10155,GST-8228,45634,45659,45660,RT_STD,RC_CORP,CH_BKG,SEG_LEI,Checked-Out,1839.2,275.88,1563.32,1,2,1,OK,,PASS,1839.2,275.88,1563.32,Thursday,FALSE,FALSE,High Season,1839.2,1839.2,0
RES-10156,GST-8660,45658,45659,45661,RT_DLX,RC_NONREF,CH_BKG,SEG_BUS,Checked-Out,5652.5,847.88,4804.62,1,2,2,OK,,PASS,5652.5,847.88,4804.62,Thursday,FALSE,FALSE,High Season,5652.5,5652.5,0
RES-10157,GST-8635,45659,45659,45663,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,7524,1354.32,6169.68,1,2,0,OK,,PASS,7524,1354.32,6169.68,Thursday,FALSE,FALSE,High Season,7524,7524,0
RES-10158,GST-6574,45632,45659,45660,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,1881,338.58,1542.42,1,2,1,OK,,PASS,1881,338.58,1542.42,Thursday,FALSE,FALSE,High Season,1881,1881,0
RES-10159,GST-7493,45634,45659,45660,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1776.5,319.77,1456.73,1,2,0,OK,,PASS,1776.5,319.77,1456.73,Thursday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-10160,GST-7091,45657,45659,45660,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,1881,338.58,1542.42,1,2,2,OK,,PASS,1881,338.58,1542.42,Thursday,FALSE,FALSE,High Season,1881,1881,0
RES-10161,GST-7524,45568,45659,45660,RT_DLX,RC_NONREF,CH_BKG,SEG_TRA,Checked-Out,2826.25,423.94,2402.31,1,2,0,OK,,PASS,2826.25,423.94,2402.31,Thursday,FALSE,FALSE,High Season,2826.25,2826.25,0
RES-10162,GST-6298,45625,45659,45661,RT_STD,RC_PROMO,CH_WLK,SEG_LEI,Checked-Out,3960,0,3960,1,2,0,OK,,PASS,3960,0,3960,Thursday,FALSE,FALSE,High Season,3960,3960,0
RES-10163,GST-6199,45652,45659,45661,RT_STD,RC_NONREF,CH_WLK,SEG_LEI,Checked-Out,3740,0,3740,1,2,0,OK,,PASS,3740,0,3740,Thursday,FALSE,FALSE,High Season,3740,3740,0
RES-10164,GST-6186,45632,45659,45660,RT_DLX,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,2926,526.68,2399.32,1,2,0,OK,,PASS,2926,526.68,2399.32,Thursday,FALSE,FALSE,High Season,2926,2926,0
RES-10165,GST-6283,45658,45659,45660,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1881,282.15,1598.85,1,3,1,OK,,PASS,1881,282.15,1598.85,Thursday,FALSE,FALSE,High Season,1881,1881,0
RES-10166,GST-8699,45652,45659,45660,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10167,GST-5448,45630,45659,45661,RT_SUT,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,10260,1846.8,8413.2,1,2,0,OK,,PASS,10260,1846.8,8413.2,Thursday,FALSE,FALSE,High Season,10260,10260,0
RES-10168,GST-7554,45634,45659,45662,RT_DLX,RC_PROMO,CH_COR,SEG_BUS,Checked-Out,9450,945,8505,1,1,0,OK,,PASS,9450,945,8505,Thursday,FALSE,FALSE,High Season,9450,9450,0
RES-10169,GST-7590,45641,45659,45660,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,1776.5,266.47,1510.03,1,3,0,OK,,PASS,1776.5,266.47,1510.03,Thursday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-10170,GST-6044,45627,45659,45661,RT_DLX,RC_PROMO,CH_BKG,SEG_BUS,Checked-Out,5985,897.75,5087.25,1,2,1,OK,,PASS,5985,897.75,5087.25,Thursday,FALSE,FALSE,High Season,5985,5985,0
RES-10171,GST-5364,45659,45659,45661,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,3762,564.3,3197.7,1,3,0,OK,,PASS,3762,564.3,3197.7,Thursday,FALSE,FALSE,High Season,3762,3762,0
RES-10172,GST-8406,45649,45659,45661,RT_STD,RC_NONREF,CH_BKG,SEG_TRA,Checked-Out,3553,532.95,3020.05,1,2,1,OK,,PASS,3553,532.95,3020.05,Thursday,FALSE,FALSE,High Season,3553,3553,0
RES-10173,GST-5458,45655,45659,45660,RT_DLX,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,2975,0,2975,1,2,2,OK,,PASS,2975,0,2975,Thursday,FALSE,FALSE,High Season,2975,2975,0
RES-10174,GST-8117,45656,45659,45661,RT_SUT,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,10032,1805.76,8226.24,1,2,0,OK,,PASS,10032,1805.76,8226.24,Thursday,FALSE,FALSE,High Season,10032,10032,0
RES-10175,GST-5827,45659,45659,45660,RT_DLX,RC_PROMO,CH_DIR,SEG_LEI,Checked-Out,3150,0,3150,1,2,1,OK,,PASS,3150,0,3150,Thursday,FALSE,FALSE,High Season,3150,3150,0
RES-10176,GST-5827,45659,45659,45660,RT_SUT,RC_PROMO,CH_COR,SEG_GRP,Checked-Out,5400,540,4860,1,1,0,OK,,PASS,5400,540,4860,Thursday,FALSE,FALSE,High Season,5400,5400,0
RES-10177,GST-8523,45638,45659,45662,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,5329.5,959.31,4370.19,1,1,1,OK,,PASS,5329.5,959.31,4370.19,Thursday,FALSE,FALSE,High Season,5329.5,5329.5,0
RES-10178,GST-5805,45655,45659,45660,RT_SUT,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,5130,923.4,4206.6,1,2,0,OK,,PASS,5130,923.4,4206.6,Thursday,FALSE,FALSE,High Season,5130,5130,0
RES-10179,GST-7512,45658,45659,45661,RT_STD,RC_PROMO,CH_WLK,SEG_TRA,Checked-Out,3960,0,3960,1,1,0,OK,,PASS,3960,0,3960,Thursday,FALSE,FALSE,High Season,3960,3960,0
RES-10180,GST-7627,45652,45659,45660,RT_STD,RC_PROMO,CH_EXP,SEG_BUS,Checked-Out,1881,338.58,1542.42,1,1,0,OK,,PASS,1881,338.58,1542.42,Thursday,FALSE,FALSE,High Season,1881,1881,0
RES-10181,GST-7857,45657,45659,45663,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10182,GST-8305,45658,45659,45662,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,3,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,High Season,0,0,0
RES-10183,GST-8348,45631,45660,45663,RT_DLX,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,8478.75,1271.81,7206.94,1,1,0,OK,,PASS,8478.75,1271.81,7206.94,Friday,FALSE,FALSE,High Season,8478.75,8478.75,0
RES-10184,GST-8154,45659,45660,45661,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1776.5,319.77,1456.73,1,2,2,OK,,PASS,1776.5,319.77,1456.73,Friday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-10185,GST-6706,45656,45660,45661,RT_SUT,RC_PROMO,CH_WLK,SEG_LEI,Checked-Out,5400,0,5400,1,2,0,OK,,PASS,5400,0,5400,Friday,FALSE,FALSE,High Season,5400,5400,0
RES-10186,GST-8572,45658,45660,45661,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1776.5,319.77,1456.73,1,2,0,OK,,PASS,1776.5,319.77,1456.73,Friday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-10187,GST-6629,45647,45660,45661,RT_STD,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,1776.5,319.77,1456.73,1,1,0,OK,,PASS,1776.5,319.77,1456.73,Friday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-10188,GST-8606,45633,45660,45661,RT_DLX,RC_PROMO,CH_WLK,SEG_LEI,Checked-Out,3150,0,3150,1,2,1,OK,,PASS,3150,0,3150,Friday,FALSE,FALSE,High Season,3150,3150,0
RES-10189,GST-7067,45647,45660,45661,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,No-Show,1881,338.58,1542.42,1,2,0,OK,,PASS,1881,338.58,1542.42,Friday,FALSE,FALSE,High Season,0,0,1881
RES-10190,GST-5261,45654,45660,45661,RT_DLX,RC_CORP,CH_BKG,SEG_LEI,Checked-Out,2926,438.9,2487.1,1,1,0,OK,,PASS,2926,438.9,2487.1,Friday,FALSE,FALSE,High Season,2926,2926,0
RES-10191,GST-6472,45647,45660,45661,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1881,282.15,1598.85,1,1,0,OK,,PASS,1881,282.15,1598.85,Friday,FALSE,FALSE,High Season,1881,1881,0
RES-10192,GST-5001,45658,45660,45661,RT_STD,RC_CORP,CH_DIR,SEG_LEI,Checked-Out,1936,0,1936,1,2,0,OK,,PASS,1936,0,1936,Friday,FALSE,FALSE,High Season,1936,1936,0
RES-10193,GST-6238,45629,45660,45661,RT_STD,RC_NONREF,CH_BKG,SEG_BUS,Checked-Out,1776.5,266.47,1510.03,1,2,2,OK,,PASS,1776.5,266.47,1510.03,Friday,FALSE,FALSE,High Season,1776.5,1776.5,0
RES-10194,GST-7787,45657,45660,45662,RT_STD,RC_NONREF,CH_EXP,SEG_TRA,Checked-Out,3553,639.54,2913.46,1,1,0,OK,,PASS,3553,639.54,2913.46,Friday,FALSE,FALSE,High Season,3553,3553,0
RES-10195,GST-6432,45658,45660,45663,RT_DLX,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,8977.5,1346.62,7630.88,1,3,0,OK,,PASS,8977.5,1346.62,7630.88,Friday,FALSE,FALSE,High Season,8977.5,8977.5,0
RES-10196,GST-8379,45631,45660,45664,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,7524,1354.32,6169.68,1,2,0,OK,,PASS,7524,1354.32,6169.68,Friday,FALSE,FALSE,High Season,7524,7524,0
RES-10197,GST-7555,45633,45660,45661,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,2826.25,508.72,2317.53,1,1,0,OK,,PASS,2826.25,508.72,2317.53,Friday,FALSE,FALSE,High Season,2826.25,2826.25,0
RES-10198,GST-8852,45658,45660,45663,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,5329.5,799.42,4530.08,1,2,0,OK,,PASS,5329.5,799.42,4530.08,Friday,FALSE,FALSE,High Season,5329.5,5329.5,0
RES-10199,GST-7864,45654,45660,45661,RT_SUT,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,5130,769.5,4360.5,1,2,0,OK,,PASS,5130,769.5,4360.5,Friday,FALSE,FALSE,High Season,5130,5130,0
RES-10200,GST-8403,45652,45660,45661,RT_STD,RC_PROMO,CH_DIR,SEG_LEI,No-Show,1980,0,1980,1,2,0,OK,,PASS,1980,0,1980,Friday,FALSE,FALSE,High Season,0,0,1980
RES-10201,GST-7208,45645,45660,45662,RT_STD,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,3553,639.54,2913.46,1,3,1,OK,,PASS,3553,639.54,2913.46,Friday,FALSE,FALSE,High Season,3553,3553,0
RES-10202,GST-5500,45660,45660,45661,RT_DLX,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,2992.5,448.88,2543.62,1,1,0,OK,,PASS,2992.5,448.88,2543.62,Friday,FALSE,FALSE,High Season,2992.5,2992.5,0
RES-10203,GST-8926,45658,45660,45661,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,2826.25,508.72,2317.53,1,2,0,OK,,PASS,2826.25,508.72,2317.53,Friday,FALSE,FALSE,High Season,2826.25,2826.25,0
RES-10204,GST-7306,45652,45660,45662,RT_STD,RC_PROMO,CH_WLK,SEG_BUS,No-Show,3960,0,3960,1,2,1,OK,,PASS,3960,0,3960,Friday,FALSE,FALSE,High Season,0,0,3960
RES-10205,GST-8308,45659,45660,45662,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,3762,564.3,3197.7,1,2,1,OK,,PASS,3762,564.3,3197.7,Friday,FALSE,FALSE,High Season,3762,3762,0
RES-10206,GST-5370,45634,45660,45661,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,2992.5,538.65,2453.85,1,2,0,OK,,PASS,2992.5,538.65,2453.85,Friday,FALSE,FALSE,High Season,2992.5,2992.5,0
RES-10207,GST-5403,45646,45660,45661,RT_STD,RC_PROMO,CH_DIR,SEG_LEI,Checked-Out,1980,0,1980,1,3,0,OK,,PASS,1980,0,1980,Friday,FALSE,FALSE,High Season,1980,1980,0
RES-10208,GST-6172,45660,45660,45661,RT_SUT,RC_PROMO,CH_EXP,SEG_BUS,Checked-Out,5130,923.4,4206.6,1,2,0,OK,,PASS,5130,923.4,4206.6,Friday,FALSE,FALSE,High Season,5130,5130,0
RES-10209,GST-7631,45660,45660,45663,RT_STD,RC_CORP,CH_BKG,SEG_LEI,Checked-Out,5517.6,827.64,4689.96,1,2,0,OK,,PASS,5517.6,827.64,4689.96,Friday,FALSE,FALSE,High Season,5517.6,5517.6,0
RES-10210,GST-5025,45584,45660,45662,RT_STD,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,3740,0,3740,1,2,0,OK,,PASS,3740,0,3740,Friday,FALSE,FALSE,High Season,3740,3740,0
RES-10211,GST-6953,45632,45660,45661,RT_DLX,RC_PROMO,CH_EXP,SEG_BUS,Checked-Out,2992.5,538.65,2453.85,1,1,0,OK,,PASS,2992.5,538.65,2453.85,Friday,FALSE,FALSE,High Season,2992.5,2992.5,0
RES-10212,GST-5527,45613,45660,45661,RT_STD,RC_NONREF,CH_WLK,SEG_BUS,Checked-Out,1870,0,1870,1,1,0,OK,,PASS,1870,0,1870,Friday,FALSE,FALSE,High Season,1870,1870,0
RES-10213,GST-8575,45660,45660,45661,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Cancelled,1881,338.58,1542.42,1,1,0,INFO,Cancelled with revenue,PASS,1881,338.58,1542.42,Friday,FALSE,FALSE,High Season,0,0,1881
RES-10214,GST-8380,45623,45660,45661,RT_STD,RC_RACK,CH_COR,SEG_LEI,Checked-Out,2200,220,1980,1,1,0,OK,,PASS,2200,220,1980,Friday,FALSE,FALSE,High Season,2200,2200,0
RES-10215,GST-5101,45656,45660,45663,RT_DLX,RC_RACK,CH_BKG,SEG_GRP,Cancelled,0,0,0,1,2,2,OK,,PASS,0,0,0,Friday,FALSE,FALSE,High Season,0,0,0
RES-10216,GST-6983,45609,45660,45662,RT_DLX,RC_PROMO,CH_DIR,SEG_LEI,Checked-Out,6300,0,6300,1,1,0,OK,,PASS,6300,0,6300,Friday,FALSE,FALSE,High Season,6300,6300,0
RES-10217,GST-7317,45652,45660,45661,RT_SUT,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,4845,872.1,3972.9,1,1,1,OK,,PASS,4845,872.1,3972.9,Friday,FALSE,FALSE,High Season,4845,4845,0
RES-10218,GST-6955,45642,45660,45662,RT_DLX,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,5652.5,1017.45,4635.05,1,2,0,OK,,PASS,5652.5,1017.45,4635.05,Friday,FALSE,FALSE,High Season,5652.5,5652.5,0
RES-10219,GST-5657,45654,45660,45661,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,2992.5,538.65,2453.85,1,2,0,OK,,PASS,2992.5,538.65,2453.85,Friday,FALSE,FALSE,High Season,2992.5,2992.5,0
RES-10220,GST-5777,45610,45660,45661,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,2090,376.2,1713.8,1,2,0,OK,,PASS,2090,376.2,1713.8,Friday,FALSE,FALSE,High Season,2090,2090,0
RES-10221,GST-5948,45653,45660,45661,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1881,282.15,1598.85,1,1,0,OK,,PASS,1881,282.15,1598.85,Friday,FALSE,FALSE,High Season,1881,1881,0
RES-10222,GST-7403,45618,45660,45661,RT_STD,RC_PROMO,CH_WLK,SEG_LEI,Checked-Out,1980,0,1980,1,2,0,OK,,PASS,1980,0,1980,Friday,FALSE,FALSE,High Season,1980,1980,0
RES-10223,GST-6590,45658,45660,45661,RT_STD,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,1839.2,331.06,1508.14,1,2,2,OK,,PASS,1839.2,331.06,1508.14,Friday,FALSE,FALSE,High Season,1839.2,1839.2,0
